CLIENTNUM,Customer_Age,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,transaction_amount_intensity,open_to_buy_ratio,credit_stress_label,Gender_Encoded,Education_Level_Encoded,Income_Category_Encoded,Card_Category_Encoded,Credit_Limit_Normalized,Total_Revolving_Bal_Normalized,Total_Trans_Amt_Normalized,Avg_Utilization_Ratio_Normalized
779862408,49,33,3,1,0,32.93939393939394,0.926409684612934,0,1,4,3,0,0.14631307497195997,0.1835518474374255,0.03210192500278179,0.07407407407407408
812627208,60,55,5,1,3,37.15151515151515,0.48689425015643467,1,0,0,4,0,0.0,0.2932061978545888,0.03983531768109491,0.5135135135135136
711033408,50,36,5,1,2,43.92857142857143,0.82618920363442,0,0,3,4,0,0.23933647139916017,0.6460071513706793,0.04005786135529098,0.1741741741741742
779956608,41,31,6,1,3,48.59375,1.0,0,0,4,5,0,0.5840702346293727,0.0,0.058139534883720936,0.0
780376683,57,47,5,3,1,76.125,0.8647686832740213,0,1,2,3,0,0.39826529655931336,0.7850615812475169,0.07327250472905308,0.13513513513513514
717912483,43,27,5,2,0,39.31428571428572,1.0,0,1,2,3,0,0.7806074787545688,0.0,0.0481807054634472,0.0
714454758,57,47,4,2,3,47.86486486486486,0.748857728060501,0,0,2,4,0,0.14839907248690207,0.6332936034962257,0.07015689329030822,0.25125125125125125
780466533,54,41,3,3,0,36.01923076923077,0.9223786587625046,0,1,1,0,0,0.6092835958969336,0.6658720699245133,0.07583175698230778,0.07807807807807808
715735233,51,44,5,1,1,39.976190476190474,0.5366772977674689,1,0,4,4,0,0.06078717685933425,0.6348827969805324,0.06503838878379882,0.4634634634634635
720476733,47,34,2,1,2,45.54545454545455,0.8674518911745189,0,0,3,4,0,0.13875511296130022,0.3174413984902662,0.0273728719261155,0.13313313313313316
715872333,41,36,3,2,3,64.0,0.890304161633908,0,1,3,0,0,0.507160413208899,0.7938021454112039,0.04640035606987872,0.11011011011011013
712375758,53,43,3,3,1,34.785714285714285,0.9131946562557189,0,1,5,3,0,0.45210821792325345,0.5653555820421137,0.0529097585401135,0.0870870870870871
708868233,68,52,1,3,2,36.19047619047619,0.37426128067857883,2,1,3,4,0,0.0,0.3575685339690107,0.01390897963725381,0.6266266266266267
718030083,59,36,4,1,2,64.9090909090909,0.7856689111929869,0,1,0,2,0,0.1944724089038839,0.6702423520063567,0.051073773227996,0.21421421421421422
720707283,48,36,5,3,0,42.30952380952381,0.836232980332829,0,1,6,3,0,0.11638354540974738,0.34406038935240363,0.07049070880160231,0.16416416416416418
771698658,44,32,4,5,3,48.22222222222222,0.8236638537271449,0,1,2,2,0,0.30043503629333357,0.7969805323798173,0.044063647490820076,0.17617617617617617
748326258,48,41,4,5,3,36.170731707317074,0.8673386441229068,0,1,0,3,0,0.3284297275808173,0.6483909415971395,0.05413374874819184,0.13313313313313316
770817783,47,33,3,2,1,39.25925925925926,0.9513558929192258,0,1,2,2,3,1.0000000000000002,0.6670639650377433,0.030599755201958383,0.049049049049049054
779353083,47,32,4,2,2,41.5625,0.9574689998841117,0,1,2,2,3,1.0000000000000002,0.5832340087405642,0.04562145321019251,0.043043043043043044
711441333,43,35,3,2,2,45.51851851851852,0.8497241772874263,0,0,3,4,3,0.27437518328057875,0.6277314263011522,0.040002225436741964,0.15015015015015015
719808558,55,43,2,4,3,32.81481481481482,1.0,2,0,2,4,0,0.0,0.0,0.020919105374429727,0.0
711551958,59,46,3,3,3,35.166666666666664,1.0,2,1,4,2,0,0.0,0.0,0.018582396795371093,0.0
809164083,63,56,2,1,2,39.189189189189186,0.3207331042382589,1,1,2,1,0,0.03569474298394388,0.7067938021454112,0.05229776343607433,0.6796796796796798
820596183,58,53,2,3,0,48.145833333333336,0.9018724136518212,0,1,0,0,0,0.6943862481369624,0.9515295987286452,0.10020028930677646,0.09809809809809811
715999608,53,36,4,1,2,53.0,0.3062684055532183,1,0,3,4,0,0.028378635757625233,0.655145013905443,0.04829197730054523,0.6946946946946947
710565408,59,40,3,2,3,39.73076923076923,0.9606269556147874,0,1,6,3,3,1.0000000000000002,0.5399284862932062,0.02909758540113497,0.03903903903903904
805543158,52,47,5,3,3,38.075,0.8009200793793975,0,1,2,0,0,0.2916678003609683,0.8768375049662296,0.05635918549015244,0.19919919919919923
709752183,48,36,4,2,2,37.13513513513514,0.7798285514345696,0,1,3,2,0,0.30212801978372134,1.0,0.048069433626349176,0.22022022022022025
716479233,43,36,5,3,2,51.42857142857143,0.8701915824407904,0,1,3,1,0,0.3573313743095802,0.6837504966229638,0.03171247357293869,0.13013013013013014
713837058,48,36,3,2,3,51.416666666666664,0.2395954881369117,2,1,0,4,0,0.034243614277897204,0.7767183154549067,0.04028040502948704,0.7607607607607608
718876683,43,31,5,2,0,50.0,0.7979588306521364,0,0,2,4,0,0.1312878464947684,0.4640444974175606,0.060643151218426616,0.20220220220220222
770746908,44,30,5,1,2,36.09375,0.681275406504065,0,1,6,2,0,0.19450264075192655,0.9968216130313866,0.03588516746411484,0.31931931931931934
794843883,41,35,6,1,2,41.0,0.9651755707497972,0,1,3,3,0,1.0000000000000002,0.47755264203416764,0.04690107933681985,0.03503503503503504
803043933,44,38,4,1,3,61.84,0.8350858272670082,0,0,5,4,3,0.29290730613071647,0.7290425109257052,0.05763881161677979,0.1651651651651652
758076408,50,43,2,1,3,36.97674418604651,0.1367797522886376,2,1,6,1,0,0.012658074775452957,0.6368692888359158,0.06008679203293646,0.8638638638638639
714606558,60,36,5,1,0,65.81818181818181,0.3350757971772086,1,0,5,4,0,0.014351058265840738,0.5053635280095352,0.0521864915989763,0.6656656656656658
778425408,44,24,5,3,0,52.958333333333336,0.40218806980984634,1,1,2,3,0,0.07257759759596347,0.9117997616209773,0.042338934015800606,0.5985985985985987
714171108,48,39,6,2,3,61.15,0.46052009456264775,1,0,2,1,0,0.020457891570453822,0.4533174413984903,0.03966840992544787,0.5395395395395396
719662458,44,27,5,2,2,38.51724137931034,0.5279148995341723,1,0,2,4,0,0.0,0.26976559396106475,0.03377100255925225,0.4724724724724725
713137233,41,28,4,3,0,41.416666666666664,0.9355454676466349,0,1,3,3,0,0.7956327072317604,0.710766785856178,0.026927784577723376,0.06406406406406408
769425858,45,32,4,1,2,56.46153846153846,1.0,0,1,0,2,0,0.0,0.0,0.0532992099699566,0.0
711297483,47,34,6,4,2,43.63157894736842,0.8398904741317192,0,0,5,4,3,0.37607512009601635,0.8827969805323798,0.0638700344942695,0.1601601601601602
788900883,51,36,3,1,3,36.0,0.580167417900837,1,0,2,4,0,0.05041765298070907,0.5180770758839889,0.047735618115055084,0.42042042042042044
758348808,51,44,4,3,3,67.66666666666667,0.951732529841233,0,1,2,0,0,1.0000000000000002,0.6618990862137465,0.039390230332702794,0.048048048048048055
772336458,60,50,4,4,3,58.5,0.2873531252172704,2,0,5,1,0,0.0,0.40723083035359553,0.010682096361410928,0.7137137137137137
708711483,57,46,2,3,0,72.19047619047619,0.9077950294102062,0,1,6,3,0,0.5270227373729128,0.6912991656734208,0.055969734060309334,0.0920920920920921
717906783,41,29,5,2,2,50.38461538461539,0.6642980603034376,0,1,2,0,0,0.11393476571829361,0.6944775526420341,0.044508734839212194,0.33633633633633636
719437908,44,36,6,2,2,35.34,0.9084887280823825,0,1,4,3,0,0.49963268304628194,0.6531585220500596,0.06993434961611217,0.0920920920920921
769433508,43,37,6,3,3,37.32,0.3344310281741676,1,1,0,2,0,0.039141173660804725,0.7226857369884784,0.023533993546233447,0.6666666666666667
790096533,55,48,4,3,2,56.0,0.8532099740494189,0,1,0,2,0,0.2244624021621818,0.5168851807707588,0.05574719038611328,0.14714714714714716
720997383,52,36,2,3,3,48.76470588235294,0.012924071082390954,2,1,5,3,0,0.012658074775452957,0.7282479141835518,0.017747858017135864,0.987987987987988
787541883,44,33,3,3,3,41.48148148148148,1.0,0,1,2,3,0,1.0000000000000002,0.0,0.0339379103148993,0.0
709930758,41,30,5,3,3,45.63636363636363,0.8899792923381651,0,1,5,1,0,0.2923026691698637,0.4854986094557012,0.05541337487481919,0.11011011011011013
789830058,44,34,4,1,2,38.44444444444444,0.9265285310341631,0,1,6,3,0,0.6087091907841234,0.6297179181565355,0.04862579281183932,0.07307307307307308
710299608,53,33,2,3,3,27.233333333333334,0.11962224554039874,2,0,6,4,0,0.04295038651417723,1.0,0.01708022699454768,0.880880880880881
710741208,39,36,4,2,2,83.76,0.7200607325868286,0,1,3,3,0,0.11580914029693723,0.5860150973381009,0.08812729498164015,0.28028028028028035
821797008,49,45,2,2,3,38.80952380952381,1.0,2,1,0,1,0,0.0,0.0,0.016968955157449648,0.0
708874533,45,36,1,3,2,21.25,1.0,2,0,0,4,0,0.05891280228069063,0.0,0.0,0.0
715341858,54,46,6,2,3,28.102040816326532,0.3496468213925328,1,1,2,3,0,0.016437055780782826,0.5121176003178387,0.048236341381996214,0.6506506506506508
793636308,49,43,2,2,2,36.15151515151515,0.6447793326157158,0,1,5,3,0,0.09694446711833049,0.6555423122765197,0.037999332368977415,0.3553553553553554
713779908,46,36,6,3,2,35.75,0.23892188213796253,2,0,1,5,0,0.022695048325609098,0.6618990862137465,0.04322910871258484,0.7617617617617618
712125258,46,30,3,3,3,36.89473684210526,1.0,2,1,3,0,0,0.030343705880396775,0.0,0.010626460442861908,0.0
709703433,47,38,4,1,2,70.8,0.9280886218550507,0,1,2,2,0,0.6005768236606536,0.6086611044894716,0.0701012573717592,0.07207207207207207
721022433,44,36,5,1,2,40.25714285714286,0.6726936782367692,0,1,1,2,0,0.18558424557934805,0.9852999602701629,0.05001669077556471,0.3273273273273274
710103558,50,31,4,1,2,48.357142857142854,0.5405071119356833,1,1,4,0,0,0.05428732953016686,0.5903853794199444,0.04695671525536886,0.45945945945945954
715952883,73,36,5,3,2,51.911764705882355,0.7482658312821661,0,1,3,1,0,0.09162366186282603,0.4469606674612634,0.06982307777901413,0.2522522522522523
719731458,56,46,6,3,4,44.148148148148145,0.7563573883161512,0,1,6,1,0,0.044492210764351815,0.2816845450933651,0.0379436964504284,0.24424424424424426
772390908,59,48,2,4,3,40.411764705882355,0.7085176991150443,2,1,3,1,0,0.06583589548245494,0.4187524831148192,0.009847557583175699,0.2912912912912913
787348608,70,56,3,2,3,81.8,0.5402829028290282,1,1,3,4,0,0.054831502794934366,0.5939610647596345,0.03989095359964394,0.4604604604604605
709485033,55,36,4,3,3,66.8076923076923,0.5114503816793893,1,0,3,4,0,0.027804230644815096,0.4576877234803337,0.06826527205964171,0.4894894894894895
715432608,43,36,4,1,0,39.64705882352941,0.9573066929486606,0,1,6,2,0,0.6313528449680601,0.3786253476360747,0.04662289974407477,0.043043043043043044
799471833,45,39,4,2,2,37.76315789473684,0.5180338333865305,1,1,5,0,0,0.05123391287786031,0.5999205403257847,0.051463224657839104,0.4824824824824825
714187533,45,35,2,3,0,47.17857142857143,0.7601694915254237,0,0,5,1,0,0.0635382750312144,0.33730631704410013,0.045120729943251364,0.24024024024024027
779656908,40,23,6,3,2,51.0,0.8028612303290414,0,1,2,1,0,0.16783815077831896,0.547477155343663,0.05391120507399577,0.19719719719719722
788950158,36,22,2,2,3,32.8974358974359,0.9521381388341639,0,1,0,3,0,1.0000000000000002,0.656336909018673,0.04300656503838879,0.048048048048048055
778867533,59,40,1,4,1,29.956521739130434,1.0,2,0,4,1,0,0.0,0.0,0.009958829420273724,0.0
710620383,43,35,6,3,2,56.76470588235294,0.9520003279226102,0,1,6,2,0,0.6940536978084934,0.46523639253079063,0.025314342939801938,0.048048048048048055
778661358,46,36,2,3,2,38.525,0.1337914308811641,2,0,6,4,0,0.03131112501776121,0.8514104092173223,0.05736063202403471,0.866866866866867
789483333,41,32,5,1,3,54.69565217391305,0.8475258918296893,0,1,5,1,0,0.11414638865459209,0.31585220500595945,0.04161566707466341,0.15215215215215216
809855808,51,46,5,2,2,66.95,0.6831188784328788,0,0,2,4,0,0.11393476571829361,0.6555423122765197,0.04612217647713364,0.3173173173173173
718464258,51,25,2,2,2,45.77272727272727,0.8862489486963835,0,0,6,4,0,0.2440828715418545,0.42987683750496625,0.027651051518860572,0.11411411411411412
708528483,43,23,6,3,2,42.03030303030303,0.23752745528710387,2,0,2,5,0,0.05286643267216282,0.965435041716329,0.04879270056748637,0.7627627627627629
771809733,64,53,1,3,3,53.333333333333336,1.0,2,0,3,1,0,0.0578849194472409,0.0,0.02503616334705686,0.0
719942883,54,38,3,3,3,62.166666666666664,0.3737991266375546,1,1,2,2,0,0.025748464977915643,0.5697258641239571,0.033882274396350276,0.6266266266266267
807226683,48,43,6,1,3,40.048780487804876,0.7887857548778178,0,1,6,1,0,0.11611145877736362,0.44298768375049663,0.06297985979748526,0.21121121121121122
717806133,40,29,5,3,0,44.58064516129032,1.0,0,1,5,2,0,0.6700798423106806,0.0,0.04851452097474129,0.0
720615708,57,45,6,2,2,38.5,1.0,0,1,5,1,0,0.03515056971917637,0.0,0.040169133192389,0.0
714511758,45,40,4,3,0,96.375,0.8382838283828383,0,1,2,3,0,0.1488827820555843,0.4088200238379023,0.057416267942583726,0.16216216216216217
715050408,41,36,4,3,3,34.1875,0.8037115456470295,0,1,3,3,0,0.19924904089462087,0.6261422328168454,0.0324913764326249,0.19619619619619622
721132233,42,31,2,2,2,40.56666666666667,0.26597510373443983,2,0,5,4,0,0.029376286743032325,0.7028208184346444,0.03933459441415378,0.7347347347347348
719211558,45,36,1,1,2,41.333333333333336,1.0,2,1,2,2,0,0.05933604815328757,0.0,0.013018804940469569,0.0
712069008,42,23,4,2,0,48.90909090909091,0.554424778761062,1,0,5,4,0,0.024841509536636476,0.4000794596742153,0.061422054078112825,0.4464464464464465
715996983,47,30,5,2,2,56.354838709677416,0.8596878181201222,0,1,5,3,0,0.49107707005021506,0.9856972586412396,0.06882163124513185,0.14014014014014017
773466258,48,42,3,1,3,52.0,0.7384688540180694,0,0,3,1,0,0.08367268582761198,0.43702820818434646,0.03527317236007567,0.2622622622622623
798983508,43,37,4,3,2,46.3235294117647,0.9582802178699733,0,1,2,3,3,1.0000000000000002,0.5721096543504172,0.05925225325470124,0.042042042042042045
719117433,41,36,4,3,0,60.958333333333336,0.9058128421235555,0,1,3,3,0,0.6523942112057368,0.8613428684942391,0.05302103037721152,0.0940940940940941
716451183,54,44,5,2,3,81.23809523809524,0.6920446364290856,0,0,5,1,0,0.12448568068517463,0.679777512912197,0.06654055858462224,0.30830830830830835
718621608,54,44,3,3,1,64.92857142857143,1.0,2,0,3,5,0,0.1407504149321144,0.0,0.02219873150105708,0.0
715085733,61,52,3,1,2,73.75757575757575,0.31983667914256547,1,1,2,1,0,0.045368934357588354,0.7941994437822805,0.10704350728830533,0.6806806806806808
788977833,61,48,2,1,0,45.75609756097561,0.762402088772846,0,1,5,3,0,0.11862070216490267,0.5061581247516885,0.07599866473795483,0.23823823823823825
720272958,48,36,3,3,3,40.0,1.0,2,1,3,0,0,0.7765866429648979,0.0,0.027261600089017467,0.0
708421833,45,36,6,3,2,37.96666666666667,0.24685816876122083,2,0,2,4,0,0.057552369118771866,1.0,0.03499499276733059,0.7537537537537539
709173108,54,40,6,2,2,38.04761904761905,0.12282780410742496,2,0,2,5,0,0.033064572204234276,0.8823996821613032,0.016078780460665406,0.877877877877878
709879458,54,46,2,2,3,41.8,0.27578947368421053,2,0,1,5,0,0.013958044241286431,0.5466825586015097,0.0762768443306999,0.7247247247247247
715120608,44,37,2,3,2,47.148148148148145,0.8829231403822356,0,1,2,2,0,0.3962699945884992,0.6765991259435836,0.04245020585289863,0.11711711711711713
770632758,50,36,2,3,2,40.24242424242424,0.36215787385957954,1,0,1,5,0,0.032732021875765245,0.6388557806912991,0.04551018137309447,0.6386386386386387
779078733,55,36,3,4,3,43.861111111111114,0.8976075972484324,0,1,1,2,0,0.4531361007567032,0.6682558601509734,0.0594747969288973,0.1021021021021021
771742533,48,36,5,1,2,33.464285714285715,0.8685338230792776,0,1,2,1,0,0.3515873231814788,0.6825586015097338,0.023756537220429506,0.13113113113113115
720250158,45,33,6,3,0,47.270270270270274,0.921870962184512,0,1,0,2,0,0.6584405808142646,0.7206992451330949,0.0689329030822299,0.07807807807807808
716458983,60,36,5,1,3,49.10344827586207,0.7448948491313624,0,1,3,1,0,0.05570822638817089,0.33253873659118,0.050851229553799934,0.2552552552552553
713747733,55,47,5,3,2,49.048780487804876,0.28391472868217055,2,1,3,1,0,0.05011533450028268,0.8808104886769964,0.08350951374207188,0.7167167167167168
712270158,62,52,5,2,3,38.96774193548387,0.3908382066276803,1,0,3,1,0,0.018553285143767556,0.49662296384584825,0.03883387114721264,0.6096096096096096
789562383,38,30,2,3,0,52.458333333333336,0.5946603629284571,1,0,3,4,0,0.0,0.2316249503377036,0.04167130299321242,0.4054054054054055
754897008,46,39,2,3,2,50.73076923076923,0.8496607294317218,0,1,3,1,0,0.2416643236984434,0.5633690901867302,0.04500945810615334,0.15015015015015015
819700533,50,45,5,2,3,35.148148148148145,0.8458294283036552,0,1,3,0,3,0.4081208790212137,0.9149781485895908,0.02442416824301769,0.15415415415415418
712890408,45,36,5,3,2,44.6,0.3953174245835209,1,1,5,2,0,0.023662467462973548,0.5335717123559793,0.046066540558584626,0.6056056056056056
720248208,47,37,6,3,0,59.76923076923077,0.7248298726225789,0,1,4,2,0,0.12977625409263646,0.6265395311879222,0.05808389896517191,0.27527527527527534
779749908,48,33,2,2,3,42.1875,0.9402885618263993,0,1,0,2,1,1.0000000000000002,0.8188319427890346,0.04673417158117281,0.060060060060060066
717401883,35,22,5,2,2,38.5,0.8382247673586256,0,1,5,2,0,0.16768699153810576,0.4489471593166468,0.06587292756203406,0.16216216216216217
721509558,51,42,3,3,0,41.95,0.9295239668056645,0,1,2,0,0,0.6887631244010315,0.6781883194278904,0.06498275286524981,0.07007007007007009
710572458,36,24,4,1,1,48.116279069767444,1.0,0,0,3,5,0,0.4232670348905758,0.0,0.08673639701791476,0.0
714576183,47,36,6,3,2,53.130434782608695,0.9061792300226464,0,1,2,3,0,0.6106440290588524,0.8065156932856575,0.03961277400689886,0.0940940940940941
721425558,52,37,2,3,2,41.513513513513516,1.0,0,1,2,0,0,0.39617929904437127,0.0,0.05708245243128965,0.0
711109908,43,36,2,1,1,45.16129032258065,0.7444237918215614,0,0,5,4,0,0.24928274940518844,0.9833134684147795,0.04951596750862357,0.2562562562562563
715203108,63,36,2,2,2,37.5,0.8142600359496704,0,1,3,1,0,0.1078883961097658,0.3694874851013111,0.030043396016468233,0.1861861861861862
710027508,61,54,3,2,0,42.09090909090909,0.3521039603960396,1,1,2,2,0,0.005372199397176952,0.4159713945172825,0.0489039724045844,0.6486486486486487
787464408,53,40,5,2,2,40.827586206896555,1.0,0,1,5,2,0,0.5344295401433594,0.0,0.03749860910203627,0.0
783542133,53,47,5,6,2,49.833333333333336,0.19427328742297933,2,0,2,4,0,0.03992720170991334,0.8831942789034565,0.08807165906309113,0.8068068068068069
708330858,57,38,2,3,3,61.63636363636363,0.8325857679718753,2,1,2,0,0,0.20590004746400145,0.5486690504568931,0.009346834316234561,0.1671671671671672
714426783,38,31,2,3,2,50.58620689655172,0.8465921230681576,0,0,2,5,0,0.3810029113269665,0.8557806912991657,0.05324357405140759,0.15315315315315317
712701333,53,43,5,3,2,45.148148148148145,0.5879559270516718,1,1,3,2,0,0.11565798105672404,0.8617401668653158,0.03944586625125181,0.41241241241241244
709494483,63,54,4,2,1,48.05555555555556,0.20991735537190082,2,0,6,4,0,0.029678605223458714,0.7596344854986095,0.0678758206297986,0.7907907907907908
773373108,49,43,4,2,0,36.607142857142854,0.267515923566879,2,0,3,4,0,0.04195273552877015,0.8224076281287247,0.028652498052742847,0.7327327327327328
715812258,45,34,5,5,2,35.303030303030305,0.8770570378654737,0,1,3,3,0,0.33495980675802733,0.6114421930870083,0.03644152664960498,0.12312312312312314
778286433,67,56,4,2,1,38.78181818181818,0.7792716133424098,0,1,2,1,0,0.1341598720588191,0.5152959872864521,0.09029709580505174,0.22122122122122123
789270033,48,37,3,2,3,86.3076923076923,1.0,0,1,2,3,3,1.0000000000000002,0.0,0.03404918215199733,0.0
711569433,51,38,4,1,2,49.22727272727273,0.8003731343283582,0,0,5,4,0,0.2481944028756534,0.7651966626936829,0.031879381328585726,0.20020020020020024
720214833,52,40,3,3,3,53.65217391304348,0.9369278015992584,0,1,3,3,3,1.0000000000000002,0.8649185538339292,0.04028040502948704,0.06306306306306307
709346133,55,35,3,3,0,55.52173913043478,0.21454545454545454,2,0,5,5,0,0.0479688732892553,0.9439809296781884,0.0426727495270947,0.7857857857857858
788194458,34,26,4,3,3,52.65714285714286,0.22909647779479325,2,1,3,2,0,0.055224516819488666,1.0,0.07416267942583732,0.7717717717717718
720779733,56,36,3,2,2,35.6530612244898,0.7756993875186228,0,1,5,0,0,0.13914812698585455,0.5383392928088995,0.06882163124513185,0.22422422422422425
717424458,44,36,3,3,2,53.0,0.20497165285651983,2,0,4,4,0,0.025839160522043554,0.724274930472785,0.036497162568153996,0.795795795795796
